"_span","_time",logons
3600,1533672000,85
3600,1533675600,80
3600,1533679200,81
3600,1533682800,79
3600,1533686400,82
3600,1533690000,83
3600,1533693600,79
3600,1533697200,84
3600,1533700800,87
3600,1533704400,92
3600,1533708000,91
3600,1533711600,91
3600,1533715200,90
3600,1533718800,88
3600,1533722400,88
3600,1533726000,88
3600,1533729600,85
3600,1533733200,89
3600,1533736800,85
3600,1533740400,80
3600,1533744000,74
3600,1533747600,105
3600,1533751200,139
3600,1533754800,128
3600,1533758400,142
3600,1533762000,169
3600,1533765600,53
3600,1533769200,64
3600,1533772800,107
3600,1533776400,106
3600,1533780000,107
3600,1533783600,104
3600,1533787200,105
3600,1533790800,100
3600,1533794400,96
3600,1533798000,96
3600,1533801600,95
3600,1533805200,89
3600,1533808800,89
3600,1533812400,92
3600,1533816000,89
3600,1533819600,93
3600,1533823200,88
3600,1533826800,77
3600,1533830400,68
3600,1533834000,61
3600,1533837600,63
3600,1533841200,65
3600,1533844800,72
3600,1533848400,71
3600,1533852000,69
3600,1533855600,72
3600,1533859200,79
3600,1533862800,79
3600,1533866400,80
3600,1533870000,80
3600,1533873600,81
3600,1533877200,81
3600,1533880800,86
3600,1533884400,81
3600,1533888000,80
3600,1533891600,76
3600,1533895200,76
3600,1533898800,74
3600,1533902400,70
3600,1533906000,65
3600,1533909600,63
3600,1533913200,55
3600,1533916800,57
3600,1533920400,54
3600,1533924000,56
3600,1533927600,58
3600,1533931200,53
3600,1533934800,46
3600,1533938400,54
3600,1533942000,57
3600,1533945600,63
3600,1533949200,60
3600,1533952800,64
3600,1533956400,64
3600,1533960000,65
3600,1533963600,66
3600,1533967200,71
3600,1533970800,69
3600,1533974400,64
3600,1533978000,67
3600,1533981600,70
3600,1533985200,71
3600,1533988800,70
3600,1533992400,60
3600,1533996000,59
3600,1533999600,54
3600,1534003200,58
3600,1534006800,57
3600,1534010400,62
3600,1534014000,50
3600,1534017600,46
3600,1534021200,45
3600,1534024800,48
3600,1534028400,42
3600,1534032000,43
3600,1534035600,46
3600,1534039200,47
3600,1534042800,42
3600,1534046400,42
3600,1534050000,46
3600,1534053600,46
3600,1534057200,46
3600,1534060800,47
3600,1534064400,47
3600,1534068000,51
3600,1534071600,51
3600,1534075200,55
3600,1534078800,49
3600,1534082400,52
3600,1534086000,45
3600,1534089600,50
3600,1534093200,59
3600,1534096800,62
3600,1534100400,63
3600,1534104000,68
3600,1534107600,69
3600,1534111200,71
3600,1534114800,73
3600,1534118400,75
3600,1534122000,76
3600,1534125600,77
3600,1534129200,78
3600,1534132800,79
3600,1534136400,78
3600,1534140000,78
3600,1534143600,78
3600,1534147200,78
3600,1534150800,79
3600,1534154400,78
3600,1534158000,72
3600,1534161600,79
3600,1534165200,77
3600,1534168800,75
3600,1534172400,73
3600,1534176000,74
3600,1534179600,75
3600,1534183200,75
3600,1534186800,77
3600,1534190400,75
3600,1534194000,85
3600,1534197600,86
3600,1534201200,83
3600,1534204800,79
3600,1534208400,80
3600,1534212000,80
3600,1534215600,78
3600,1534219200,78
3600,1534222800,72
3600,1534226400,73
3600,1534230000,73
3600,1534233600,78
3600,1534237200,77
3600,1534240800,71
3600,1534244400,71
3600,1534248000,71
3600,1534251600,67
3600,1534255200,66
3600,1534258800,65
3600,1534262400,62
3600,1534266000,64
3600,1534269600,64
3600,1534273200,66
3600,1534276800,73
3600,1534280400,79
3600,1534284000,83
3600,1534287600,82
3600,1534291200,93
3600,1534294800,93
3600,1534298400,100
3600,1534302000,100
3600,1534305600,102
3600,1534309200,98
3600,1534312800,97
3600,1534316400,102
3600,1534320000,102
3600,1534323600,100
3600,1534327200,99
3600,1534330800,98
3600,1534334400,97
3600,1534338000,97
3600,1534341600,95
3600,1534345200,89
3600,1534348800,88
3600,1534352400,85
3600,1534356000,87
3600,1534359600,85
3600,1534363200,85
3600,1534366800,73
3600,1534370400,85
3600,1534374000,82
3600,1534377600,89
3600,1534381200,87
3600,1534384800,93
3600,1534388400,94
3600,1534392000,95
3600,1534395600,90
3600,1534399200,91
3600,1534402800,92
3600,1534406400,91
3600,1534410000,86
3600,1534413600,85
3600,1534417200,84
3600,1534420800,84
3600,1534424400,76
3600,1534428000,77
3600,1534431600,75
3600,1534435200,80
3600,1534438800,89
3600,1534442400,97
3600,1534446000,86
3600,1534449600,91
3600,1534453200,93
3600,1534456800,94
3600,1534460400,101
3600,1534464000,105
3600,1534467600,105
3600,1534471200,113
3600,1534474800,112
3600,1534478400,114
3600,1534482000,109
3600,1534485600,114
3600,1534489200,114
3600,1534492800,114
3600,1534496400,113
3600,1534500000,118
3600,1534503600,116
3600,1534507200,111
3600,1534510800,104
3600,1534514400,100
3600,1534518000,100
3600,1534521600,101
3600,1534525200,99
3600,1534528800,96
3600,1534532400,92
3600,1534536000,85
3600,1534539600,79
3600,1534543200,78
3600,1534546800,84
3600,1534550400,86
3600,1534554000,85
3600,1534557600,92
3600,1534561200,95
3600,1534564800,91
3600,1534568400,85
3600,1534572000,86
3600,1534575600,85
3600,1534579200,85
3600,1534582800,88
3600,1534586400,86
3600,1534590000,81
3600,1534593600,78
3600,1534597200,76
3600,1534600800,76
3600,1534604400,64
3600,1534608000,65
3600,1534611600,66
3600,1534615200,70
3600,1534618800,65
3600,1534622400,60
3600,1534626000,60
3600,1534629600,62
3600,1534633200,62
3600,1534636800,61
3600,1534640400,64
3600,1534644000,69
3600,1534647600,64
3600,1534651200,65
3600,1534654800,65
3600,1534658400,65
3600,1534662000,65
3600,1534665600,60
3600,1534669200,59
3600,1534672800,59
3600,1534676400,58
3600,1534680000,63
3600,1534683600,61
3600,1534687200,59
3600,1534690800,51
3600,1534694400,57
3600,1534698000,58
3600,1534701600,52
3600,1534705200,50
3600,1534708800,51
3600,1534712400,51
3600,1534716000,53
3600,1534719600,55
3600,1534723200,63
3600,1534726800,64
3600,1534730400,66
3600,1534734000,66
3600,1534737600,67
3600,1534741200,67
3600,1534744800,67
3600,1534748400,61
3600,1534752000,61
3600,1534755600,61
3600,1534759200,65
3600,1534762800,59
3600,1534766400,66
3600,1534770000,67
3600,1534773600,67
3600,1534777200,65
3600,1534780800,74
3600,1534784400,72
3600,1534788000,79
3600,1534791600,77
3600,1534795200,76
3600,1534798800,78
3600,1534802400,80
3600,1534806000,83
3600,1534809600,84
3600,1534813200,84
3600,1534816800,85
3600,1534820400,87
3600,1534824000,87
3600,1534827600,87
3600,1534831200,87
3600,1534834800,82
3600,1534838400,87
3600,1534842000,84
3600,1534845600,77
3600,1534849200,74
3600,1534852800,79
3600,1534856400,71
3600,1534860000,72
3600,1534863600,69
3600,1534867200,68
3600,1534870800,75
3600,1534874400,75
3600,1534878000,81
3600,1534881600,79
3600,1534885200,80
3600,1534888800,82
3600,1534892400,89
3600,1534896000,87
3600,1534899600,94
3600,1534903200,95
3600,1534906800,96
3600,1534910400,97
3600,1534914000,97
3600,1534917600,97
3600,1534921200,98
3600,1534924800,97
3600,1534928400,96
3600,1534932000,96
3600,1534935600,89
3600,1534939200,85
3600,1534942800,86
3600,1534946400,79
3600,1534950000,78
3600,1534953600,73
3600,1534957200,72
3600,1534960800,72
3600,1534964400,77
3600,1534968000,75
3600,1534971600,83
3600,1534975200,89
3600,1534978800,93
3600,1534982400,95
3600,1534986000,97
3600,1534989600,98
3600,1534993200,99
3600,1534996800,107
3600,1535000400,102
3600,1535004000,102
3600,1535007600,102
3600,1535011200,106
3600,1535014800,101
3600,1535018400,101
3600,1535022000,100
3600,1535025600,99
3600,1535029200,96
3600,1535032800,98
3600,1535036400,97
3600,1535040000,91
3600,1535043600,95
3600,1535047200,90
3600,1535050800,84
3600,1535054400,78
3600,1535058000,78
3600,1535061600,78
3600,1535065200,82
3600,1535068800,86
3600,1535072400,83
3600,1535076000,92
3600,1535079600,88
3600,1535083200,84
3600,1535086800,85
3600,1535090400,91
3600,1535094000,85
3600,1535097600,85
3600,1535101200,83
3600,1535104800,81
3600,1535108400,78
3600,1535112000,79
3600,1535115600,79
3600,1535119200,69
3600,1535122800,72
3600,1535126400,74
3600,1535130000,85
3600,1535133600,91
3600,1535137200,96
3600,1535140800,98
3600,1535144400,90
3600,1535148000,90
3600,1535151600,95
3600,1535155200,100
3600,1535158800,108
3600,1535162400,108
3600,1535166000,104
3600,1535169600,111
3600,1535173200,111
3600,1535176800,111
3600,1535180400,111
3600,1535184000,105
3600,1535187600,97
3600,1535191200,95
3600,1535194800,94
3600,1535198400,91
3600,1535202000,86
3600,1535205600,73
3600,1535209200,66
3600,1535212800,66
3600,1535216400,56
3600,1535220000,60
3600,1535223600,63
3600,1535227200,57
3600,1535230800,61
3600,1535234400,59
3600,1535238000,61
3600,1535241600,68
3600,1535245200,66
3600,1535248800,66
3600,1535252400,66
3600,1535256000,67
3600,1535259600,72
3600,1535263200,77
3600,1535266800,78
3600,1535270400,84
3600,1535274000,77
3600,1535277600,77
3600,1535281200,80
3600,1535284800,74
3600,1535288400,72
3600,1535292000,77
3600,1535295600,75
3600,1535299200,77
3600,1535302800,74
3600,1535306400,65
3600,1535310000,64
3600,1535313600,63
3600,1535317200,63
3600,1535320800,69
3600,1535324400,70
3600,1535328000,70
3600,1535331600,66
3600,1535335200,62
3600,1535338800,63
3600,1535342400,58
3600,1535346000,58
3600,1535349600,63
3600,1535353200,64
3600,1535356800,70
3600,1535360400,63
3600,1535364000,76
3600,1535367600,100
3600,1535371200,18
3600,1535374800,22
3600,1535378400,84
3600,1535382000,19
3600,1535385600,32
3600,1535389200,71
3600,1535392800,66
3600,1535396400,68
3600,1535400000,77
3600,1535403600,73
3600,1535407200,83
3600,1535410800,83
3600,1535414400,83
3600,1535418000,91
3600,1535421600,95
3600,1535425200,90
3600,1535428800,90
3600,1535432400,91
3600,1535436000,91
3600,1535439600,97
3600,1535443200,97
3600,1535446800,91
3600,1535450400,95
3600,1535454000,94
3600,1535457600,92
3600,1535461200,91
3600,1535464800,85
3600,1535468400,90
3600,1535472000,84
3600,1535475600,81
3600,1535479200,83
3600,1535482800,78
3600,1535486400,87
3600,1535490000,85
3600,1535493600,79
3600,1535497200,83
3600,1535500800,92
3600,1535504400,92
3600,1535508000,93
3600,1535511600,94
3600,1535515200,95
3600,1535518800,95
3600,1535522400,101
3600,1535526000,100
3600,1535529600,100
3600,1535533200,99
3600,1535536800,98
3600,1535540400,95
3600,1535544000,93
3600,1535547600,93
3600,1535551200,86
3600,1535554800,84
3600,1535558400,81
3600,1535562000,82
3600,1535565600,87
3600,1535569200,88
3600,1535572800,88
3600,1535576400,85
3600,1535580000,91
3600,1535583600,92
3600,1535587200,95
3600,1535590800,95
3600,1535594400,95
3600,1535598000,92
3600,1535601600,87
3600,1535605200,88
3600,1535608800,87
3600,1535612400,82
3600,1535616000,77
3600,1535619600,76
3600,1535623200,75
3600,1535626800,69
3600,1535630400,74
3600,1535634000,77
3600,1535637600,67
3600,1535641200,67
3600,1535644800,21
3600,1535648400,102
3600,1535652000,31
3600,1535655600,63
3600,1535659200,107
3600,1535662800,99
3600,1535666400,111
3600,1535670000,81
3600,1535673600,33
3600,1535677200,90
3600,1535680800,86
3600,1535684400,87
3600,1535688000,92
3600,1535691600,98
3600,1535695200,99
3600,1535698800,99
3600,1535702400,106
3600,1535706000,105
3600,1535709600,104
3600,1535713200,108
3600,1535716800,106
3600,1535720400,105
3600,1535724000,109
3600,1535727600,108
3600,1535731200,100
3600,1535734800,95
3600,1535738400,96
3600,1535742000,90
3600,1535745600,84
3600,1535749200,92
3600,1535752800,100
3600,1535756400,111
3600,1535760000,115
3600,1535763600,112
3600,1535767200,114
3600,1535770800,114
3600,1535774400,115
3600,1535778000,109
3600,1535781600,103
3600,1535785200,103
3600,1535788800,103
3600,1535792400,102
3600,1535796000,101
3600,1535799600,99
3600,1535803200,97
3600,1535806800,98
3600,1535810400,99
3600,1535814000,94
3600,1535817600,94
3600,1535821200,96
3600,1535824800,93
3600,1535828400,80
3600,1535832000,74
3600,1535835600,70
3600,1535839200,76
3600,1535842800,76
3600,1535846400,71
3600,1535850000,71
3600,1535853600,72
3600,1535857200,78
3600,1535860800,79
3600,1535864400,79
3600,1535868000,79
3600,1535871600,73
3600,1535875200,67
3600,1535878800,66
3600,1535882400,66
3600,1535886000,65
3600,1535889600,65
3600,1535893200,63
3600,1535896800,59
3600,1535900400,57
3600,1535904000,56
3600,1535907600,58
3600,1535911200,58
3600,1535914800,58
3600,1535918400,57
3600,1535922000,60
3600,1535925600,55
3600,1535929200,56
3600,1535932800,53
3600,1535936400,53
3600,1535940000,55
3600,1535943600,56
3600,1535947200,62
3600,1535950800,68
3600,1535954400,68
3600,1535958000,68
3600,1535961600,69
3600,1535965200,69
3600,1535968800,69
3600,1535972400,63
3600,1535976000,57
3600,1535979600,63
3600,1535983200,65
3600,1535986800,65
3600,1535990400,58
3600,1535994000,55
3600,1535997600,64
3600,1536001200,72
3600,1536004800,81
3600,1536008400,103
3600,1536012000,67
3600,1536015600,102
3600,1536019200,104
3600,1536022800,102
3600,1536026400,63
3600,1536030000,100
3600,1536033600,171
3600,1536037200,159
3600,1536040800,94
3600,1536044400,93
3600,1536048000,99
3600,1536051600,98
3600,1536055200,90
3600,1536058800,86
3600,1536062400,84
3600,1536066000,89
3600,1536069600,89
3600,1536073200,81
3600,1536076800,79
3600,1536080400,84
3600,1536084000,79
3600,1536087600,71
3600,1536091200,68
3600,1536094800,65
3600,1536098400,71
3600,1536102000,69
3600,1536105600,83
3600,1536109200,87
3600,1536112800,95
3600,1536116400,96
3600,1536120000,91
3600,1536123600,91
3600,1536127200,97
3600,1536130800,97
3600,1536134400,90
3600,1536138000,83
3600,1536141600,76
3600,1536145200,80
3600,1536148800,80
3600,1536152400,73
3600,1536156000,66
3600,1536159600,66
3600,1536163200,71
3600,1536166800,70
3600,1536170400,77
3600,1536174000,69
3600,1536177600,69
3600,1536181200,64
3600,1536184800,68
3600,1536188400,61
3600,1536192000,63
3600,1536195600,69
3600,1536199200,70
3600,1536202800,72
3600,1536206400,75
3600,1536210000,81
3600,1536213600,87
3600,1536217200,88
3600,1536220800,87
3600,1536224400,87
3600,1536228000,91
3600,1536231600,90
3600,1536235200,86
3600,1536238800,85
3600,1536242400,87
3600,1536246000,80
3600,1536249600,83
3600,1536253200,87
3600,1536256800,90
3600,1536260400,82
3600,1536264000,85
3600,1536267600,84
3600,1536271200,89
3600,1536274800,93
3600,1536278400,96
3600,1536282000,99
3600,1536285600,99
3600,1536289200,99
3600,1536292800,107
3600,1536296400,101
3600,1536300000,100
3600,1536303600,100
3600,1536307200,100
3600,1536310800,100
3600,1536314400,99
3600,1536318000,95
3600,1536321600,88
3600,1536325200,92
3600,1536328800,88
3600,1536332400,86
3600,1536336000,88
3600,1536339600,98
3600,1536343200,107
3600,1536346800,105
3600,1536350400,107
3600,1536354000,99
3600,1536357600,96
3600,1536361200,105
3600,1536364800,108
3600,1536368400,106
3600,1536372000,115
3600,1536375600,118
3600,1536379200,111
3600,1536382800,111
3600,1536386400,105
3600,1536390000,99
3600,1536393600,99
3600,1536397200,105
3600,1536400800,105
3600,1536404400,102
3600,1536408000,99
3600,1536411600,96
3600,1536415200,89
3600,1536418800,78
3600,1536422400,74
3600,1536426000,68
3600,1536429600,71
3600,1536433200,77
3600,1536436800,66
3600,1536440400,64
3600,1536444000,60
3600,1536447600,60
3600,1536451200,54
3600,1536454800,55
3600,1536458400,56
3600,1536462000,56
3600,1536465600,62
3600,1536469200,56
3600,1536472800,56
3600,1536476400,57
3600,1536480000,50
3600,1536483600,50
3600,1536487200,49
3600,1536490800,48
3600,1536494400,49
3600,1536498000,49
3600,1536501600,50
3600,1536505200,50
3600,1536508800,47
3600,1536512400,52
3600,1536516000,48
3600,1536519600,51
3600,1536523200,42
3600,1536526800,44
3600,1536530400,45
3600,1536534000,41
3600,1536537600,48
3600,1536541200,50
3600,1536544800,57
3600,1536548400,57
3600,1536552000,58
3600,1536555600,64
3600,1536559200,64
3600,1536562800,65
3600,1536566400,58
3600,1536570000,58
3600,1536573600,58
3600,1536577200,56
3600,1536580800,58
3600,1536584400,52
3600,1536588000,44
3600,1536591600,52
3600,1536595200,54
3600,1536598800,66
3600,1536602400,67
3600,1536606000,71
3600,1536609600,84
3600,1536613200,90
3600,1536616800,96
3600,1536620400,97
3600,1536624000,98
3600,1536627600,92
3600,1536631200,97
3600,1536634800,97
3600,1536638400,97
3600,1536642000,103
3600,1536645600,103
3600,1536649200,103
3600,1536652800,97
3600,1536656400,95
3600,1536660000,101
3600,1536663600,102
3600,1536667200,97
3600,1536670800,98
3600,1536674400,95
3600,1536678000,97
3600,1536681600,92
3600,1536685200,88
3600,1536688800,76
3600,1536692400,77
3600,1536696000,74
3600,1536699600,78
3600,1536703200,87
3600,1536706800,90
3600,1536710400,98
3600,1536714000,99
3600,1536717600,105
3600,1536721200,106
3600,1536724800,104
3600,1536728400,109
3600,1536732000,109
3600,1536735600,103
3600,1536739200,103
3600,1536742800,103
3600,1536746400,100
3600,1536750000,91
3600,1536753600,94
3600,1536757200,98
3600,1536760800,88
3600,1536764400,95
3600,1536768000,93
3600,1536771600,99
3600,1536775200,96
3600,1536778800,100
3600,1536782400,90
3600,1536786000,82
3600,1536789600,86
3600,1536793200,84
3600,1536796800,84
3600,1536800400,90
3600,1536804000,93
3600,1536807600,94
3600,1536811200,100
3600,1536814800,106
3600,1536818400,106
3600,1536822000,106
3600,1536825600,112
3600,1536829200,108
3600,1536832800,108
3600,1536836400,114
3600,1536840000,111
3600,1536843600,108
3600,1536847200,105
3600,1536850800,102
3600,1536854400,104
3600,1536858000,109
3600,1536861600,113
3600,1536865200,112
3600,1536868800,112
3600,1536872400,111
3600,1536876000,122
3600,1536879600,125
3600,1536883200,132
3600,1536886800,134
3600,1536890400,128
3600,1536894000,124
3600,1536897600,125
3600,1536901200,125
3600,1536904800,125
3600,1536908400,118
3600,1536912000,118
3600,1536915600,118
3600,1536919200,109
3600,1536922800,101
3600,1536926400,98
3600,1536930000,90
3600,1536933600,91
3600,1536937200,86
3600,1536940800,86
3600,1536944400,91
3600,1536948000,94
3600,1536951600,80
3600,1536955200,77
3600,1536958800,73
3600,1536962400,72
3600,1536966000,74
3600,1536969600,84
3600,1536973200,83
3600,1536976800,87
3600,1536980400,81
3600,1536984000,88
3600,1536987600,88
3600,1536991200,88
3600,1536994800,95
3600,1536998400,95
3600,1537002000,91
3600,1537005600,36
3600,1537009200,43
3600,1537012800,87
3600,1537016400,33
3600,1537020000,53
3600,1537023600,47
3600,1537027200,120
3600,1537030800,99
3600,1537034400,55
3600,1537038000,57
3600,1537041600,62
3600,1537045200,61
3600,1537048800,61
3600,1537052400,59
3600,1537056000,68
3600,1537059600,67
3600,1537063200,61
3600,1537066800,55
3600,1537070400,49
3600,1537074000,49
3600,1537077600,56
3600,1537081200,49
3600,1537084800,49
3600,1537088400,42
3600,1537092000,35
3600,1537095600,34
3600,1537099200,39
3600,1537102800,37
3600,1537106400,47
3600,1537110000,72
3600,1537113600,35
3600,1537117200,31
3600,1537120800,31
3600,1537124400,46
3600,1537128000,6
3600,1537131600,31
3600,1537135200,9
3600,1537138800,31
3600,1537142400,41
3600,1537146000,46
3600,1537149600,54
3600,1537153200,48
3600,1537156800,55
3600,1537160400,55
3600,1537164000,55
3600,1537167600,62
3600,1537171200,63
3600,1537174800,62
3600,1537178400,62
3600,1537182000,61
3600,1537185600,64
3600,1537189200,68
3600,1537192800,75
3600,1537196400,74
3600,1537200000,68
3600,1537203600,72
3600,1537207200,73
3600,1537210800,67
3600,1537214400,80
3600,1537218000,83
3600,1537221600,91
3600,1537225200,94
3600,1537228800,95
3600,1537232400,101
3600,1537236000,103
3600,1537239600,104
3600,1537243200,97
3600,1537246800,98
3600,1537250400,98
3600,1537254000,99
3600,1537257600,99
3600,1537261200,98
3600,1537264800,97
3600,1537268400,97
3600,1537272000,94
3600,1537275600,100
3600,1537279200,98
3600,1537282800,97
3600,1537286400,107
3600,1537290000,106
3600,1537293600,99
3600,1537297200,105
3600,1537300800,106
3600,1537304400,106
3600,1537308000,109
3600,1537311600,113
3600,1537315200,115
3600,1537318800,125
3600,1537322400,125
3600,1537326000,125
3600,1537329600,127
3600,1537333200,127
3600,1537336800,126
3600,1537340400,119
3600,1537344000,119
3600,1537347600,120
3600,1537351200,112
3600,1537354800,103
3600,1537358400,103
3600,1537362000,97
3600,1537365600,88
3600,1537369200,84
3600,1537372800,74
3600,1537376400,65
3600,1537380000,65
3600,1537383600,56
3600,1537387200,56
3600,1537390800,63
3600,1537394400,68
3600,1537398000,72
3600,1537401600,69
3600,1537405200,68
3600,1537408800,72
3600,1537412400,72
3600,1537416000,79
3600,1537419600,72
3600,1537423200,72
3600,1537426800,79
3600,1537430400,85
3600,1537434000,84
3600,1537437600,84
3600,1537441200,88
3600,1537444800,87
3600,1537448400,83
3600,1537452000,83
3600,1537455600,90
3600,1537459200,98
3600,1537462800,90
3600,1537466400,96
3600,1537470000,100
3600,1537473600,101
3600,1537477200,113
3600,1537480800,120
3600,1537484400,123
3600,1537488000,125
3600,1537491600,120
3600,1537495200,123
3600,1537498800,118
3600,1537502400,118
3600,1537506000,112
3600,1537509600,105
3600,1537513200,105
3600,1537516800,106
3600,1537520400,112
3600,1537524000,111
3600,1537527600,116
3600,1537531200,116
3600,1537534800,109
3600,1537538400,113
3600,1537542000,105
3600,1537545600,99
3600,1537549200,103
3600,1537552800,99
3600,1537556400,96
3600,1537560000,89
3600,1537563600,92
3600,1537567200,101
3600,1537570800,112
3600,1537574400,126
3600,1537578000,126
3600,1537581600,129
3600,1537585200,129
3600,1537588800,128
3600,1537592400,128
3600,1537596000,128
3600,1537599600,121
3600,1537603200,113
3600,1537606800,112
3600,1537610400,111
3600,1537614000,102
3600,1537617600,94
3600,1537621200,86
3600,1537624800,78
3600,1537628400,75
3600,1537632000,64
3600,1537635600,65
3600,1537639200,62
3600,1537642800,59
3600,1537646400,53
3600,1537650000,45
3600,1537653600,47
3600,1537657200,53
3600,1537660800,62
3600,1537664400,55
3600,1537668000,55
3600,1537671600,55
3600,1537675200,62
3600,1537678800,68
3600,1537682400,68
3600,1537686000,62
3600,1537689600,68
3600,1537693200,75
3600,1537696800,75
3600,1537700400,75
3600,1537704000,67
3600,1537707600,73
3600,1537711200,72
3600,1537714800,71
3600,1537718400,70
3600,1537722000,71
3600,1537725600,74
3600,1537729200,69
3600,1537732800,63
3600,1537736400,55
3600,1537740000,66
3600,1537743600,66
3600,1537747200,60
3600,1537750800,62
3600,1537754400,63
3600,1537758000,63
3600,1537761600,71
3600,1537765200,71
3600,1537768800,71
3600,1537772400,64
3600,1537776000,64
3600,1537779600,71
3600,1537783200,71
3600,1537786800,71
3600,1537790400,73
3600,1537794000,74
3600,1537797600,73
3600,1537801200,66
3600,1537804800,64
3600,1537808400,75
3600,1537812000,85
3600,1537815600,82
3600,1537819200,84
3600,1537822800,100
3600,1537826400,101
3600,1537830000,102
3600,1537833600,110
3600,1537837200,112
3600,1537840800,114
3600,1537844400,117
3600,1537848000,124
3600,1537851600,125
3600,1537855200,124
3600,1537858800,123
3600,1537862400,124
3600,1537866000,121
3600,1537869600,119
3600,1537873200,117
3600,1537876800,122
3600,1537880400,122
3600,1537884000,117
3600,1537887600,112
3600,1537891200,113
3600,1537894800,117
3600,1537898400,121
3600,1537902000,128
3600,1537905600,134
3600,1537909200,129
3600,1537912800,135
3600,1537916400,136
3600,1537920000,135
3600,1537923600,134
3600,1537927200,128
3600,1537930800,122
3600,1537934400,123
3600,1537938000,117
3600,1537941600,117
3600,1537945200,117
3600,1537948800,110
3600,1537952400,110
3600,1537956000,115
3600,1537959600,113
3600,1537963200,107
3600,1537966800,107
3600,1537970400,104
3600,1537974000,93
3600,1537977600,86
3600,1537981200,85
3600,1537984800,85
3600,1537988400,73
3600,1537992000,76
3600,1537995600,76
3600,1537999200,71
3600,1538002800,75
3600,1538006400,82
3600,1538010000,85
3600,1538013600,93
3600,1538017200,95
3600,1538020800,90
3600,1538024400,97
3600,1538028000,90
3600,1538031600,89
3600,1538035200,90
3600,1538038800,89
3600,1538042400,89
3600,1538046000,85
3600,1538049600,83
3600,1538053200,83
3600,1538056800,81
3600,1538060400,72
3600,1538064000,78
3600,1538067600,81
3600,1538071200,74
3600,1538074800,83
3600,1538078400,87
3600,1538082000,94
3600,1538085600,91
3600,1538089200,93
3600,1538092800,92
3600,1538096400,100
3600,1538100000,101
3600,1538103600,101
3600,1538107200,103
3600,1538110800,102
3600,1538114400,103
3600,1538118000,102
3600,1538121600,102
3600,1538125200,101
3600,1538128800,98
3600,1538132400,95
3600,1538136000,94
3600,1538139600,95
3600,1538143200,90
3600,1538146800,90
3600,1538150400,89
3600,1538154000,93
3600,1538157600,91
3600,1538161200,100
3600,1538164800,102
3600,1538168400,103
3600,1538172000,102
3600,1538175600,109
3600,1538179200,117
3600,1538182800,117
3600,1538186400,118
3600,1538190000,125
3600,1538193600,127
3600,1538197200,127
3600,1538200800,126
3600,1538204400,126
3600,1538208000,118
3600,1538211600,124
3600,1538215200,120
3600,1538218800,117
3600,1538222400,122
3600,1538226000,119
3600,1538229600,114
3600,1538233200,110
3600,1538236800,94
3600,1538240400,87
3600,1538244000,86
3600,1538247600,87
3600,1538251200,81
3600,1538254800,77
3600,1538258400,79
3600,1538262000,80
3600,1538265600,75
3600,1538269200,73
3600,1538272800,68
3600,1538276400,62
3600,1538280000,63
3600,1538283600,70
3600,1538287200,70
3600,1538290800,70
3600,1538294400,63
3600,1538298000,63
3600,1538301600,63
3600,1538305200,54
3600,1538308800,53
3600,1538312400,61
3600,1538316000,62
3600,1538319600,62
3600,1538323200,63
3600,1538326800,62
3600,1538330400,68
3600,1538334000,67
3600,1538337600,66
3600,1538341200,74
3600,1538344800,75
3600,1538348400,84
3600,1538352000,90
3600,1538355600,90
3600,1538359200,83
3600,1538362800,84
3600,1538366400,77
3600,1538370000,84
3600,1538373600,84
3600,1538377200,85
3600,1538380800,92
3600,1538384400,91
3600,1538388000,90
3600,1538391600,90
3600,1538395200,90
3600,1538398800,82
3600,1538402400,74
3600,1538406000,73
3600,1538409600,71
3600,1538413200,74
3600,1538416800,79
3600,1538420400,82
3600,1538424000,78
3600,1538427600,82
3600,1538431200,95
3600,1538434800,103
3600,1538438400,100
3600,1538442000,110
3600,1538445600,112
3600,1538449200,113
3600,1538452800,115
3600,1538456400,115
3600,1538460000,108
3600,1538463600,108
3600,1538467200,101
3600,1538470800,100
3600,1538474400,105
3600,1538478000,112
3600,1538481600,103
3600,1538485200,102
3600,1538488800,98
3600,1538492400,94
3600,1538496000,86
3600,1538499600,94
3600,1538503200,89
3600,1538506800,81
3600,1538510400,87
3600,1538514000,87
3600,1538517600,86
3600,1538521200,93
3600,1538524800,93
3600,1538528400,90
3600,1538532000,94
3600,1538535600,95
3600,1538539200,95
3600,1538542800,103
3600,1538546400,103
3600,1538550000,103
3600,1538553600,103
3600,1538557200,106
3600,1538560800,106
3600,1538564400,106
3600,1538568000,103
3600,1538571600,109
3600,1538575200,106
3600,1538578800,109
3600,1538582400,100
3600,1538586000,97
3600,1538589600,103
3600,1538593200,105
3600,1538596800,100
3600,1538600400,104
3600,1538604000,101
3600,1538607600,107
3600,1538611200,109
3600,1538614800,109
3600,1538618400,110
3600,1538622000,105
3600,1538625600,98
3600,1538629200,91
3600,1538632800,95
3600,1538636400,95
3600,1538640000,87
3600,1538643600,80
3600,1538647200,71
3600,1538650800,67
3600,1538654400,65
3600,1538658000,73
3600,1538661600,64
3600,1538665200,63
3600,1538668800,66
3600,1538672400,68
3600,1538676000,67
3600,1538679600,78
3600,1538683200,74
3600,1538686800,75
3600,1538690400,79
3600,1538694000,82
3600,1538697600,97
3600,1538701200,108
3600,1538704800,115
