"_time",logons
"2018-08-22T15:00:00.000-0700",122
"2018-08-22T15:05:00.000-0700",120
"2018-08-22T15:10:00.000-0700",127
"2018-08-22T15:15:00.000-0700",129
"2018-08-22T15:20:00.000-0700",123
"2018-08-22T15:25:00.000-0700",120
"2018-08-22T15:30:00.000-0700",119
"2018-08-22T15:35:00.000-0700",123
"2018-08-22T15:40:00.000-0700",123
"2018-08-22T15:45:00.000-0700",124
"2018-08-22T15:50:00.000-0700",122
"2018-08-22T15:55:00.000-0700",130
"2018-08-22T16:00:00.000-0700",123
"2018-08-22T16:05:00.000-0700",128
"2018-08-22T16:10:00.000-0700",127
"2018-08-22T16:15:00.000-0700",129
"2018-08-22T16:20:00.000-0700",133
"2018-08-22T16:25:00.000-0700",132
"2018-08-22T16:30:00.000-0700",132
"2018-08-22T16:35:00.000-0700",127
"2018-08-22T16:40:00.000-0700",132
"2018-08-22T16:45:00.000-0700",130
"2018-08-22T16:50:00.000-0700",132
"2018-08-22T16:55:00.000-0700",137
"2018-08-22T17:00:00.000-0700",134
"2018-08-22T17:05:00.000-0700",136
"2018-08-22T17:10:00.000-0700",142
"2018-08-22T17:15:00.000-0700",139
"2018-08-22T17:20:00.000-0700",138
"2018-08-22T17:25:00.000-0700",134
"2018-08-22T17:30:00.000-0700",130
"2018-08-22T17:35:00.000-0700",134
"2018-08-22T17:40:00.000-0700",134
"2018-08-22T17:45:00.000-0700",127
"2018-08-22T17:50:00.000-0700",128
"2018-08-22T17:55:00.000-0700",128
"2018-08-22T18:00:00.000-0700",131
"2018-08-22T18:05:00.000-0700",126
"2018-08-22T18:10:00.000-0700",122
"2018-08-22T18:15:00.000-0700",121
"2018-08-22T18:20:00.000-0700",119
"2018-08-22T18:25:00.000-0700",115
"2018-08-22T18:30:00.000-0700",115
"2018-08-22T18:35:00.000-0700",112
"2018-08-22T18:40:00.000-0700",98
"2018-08-22T18:45:00.000-0700",93
"2018-08-22T18:50:00.000-0700",89
"2018-08-22T18:55:00.000-0700",83
"2018-08-22T19:00:00.000-0700",83
"2018-08-22T19:05:00.000-0700",83
"2018-08-22T19:10:00.000-0700",81
"2018-08-22T19:15:00.000-0700",84
"2018-08-22T19:20:00.000-0700",79
"2018-08-22T19:25:00.000-0700",70
"2018-08-22T19:30:00.000-0700",71
"2018-08-22T19:35:00.000-0700",63
"2018-08-22T19:40:00.000-0700",63
"2018-08-22T19:45:00.000-0700",59
"2018-08-22T19:50:00.000-0700",60
"2018-08-22T19:55:00.000-0700",57
"2018-08-22T20:00:00.000-0700",56
"2018-08-22T20:05:00.000-0700",57
"2018-08-22T20:10:00.000-0700",53
"2018-08-22T20:15:00.000-0700",49
"2018-08-22T20:20:00.000-0700",49
"2018-08-22T20:25:00.000-0700",47
"2018-08-22T20:30:00.000-0700",48
"2018-08-22T20:35:00.000-0700",47
"2018-08-22T20:40:00.000-0700",49
"2018-08-22T20:45:00.000-0700",48
"2018-08-22T20:50:00.000-0700",47
"2018-08-22T20:55:00.000-0700",47
"2018-08-22T21:00:00.000-0700",42
"2018-08-22T21:05:00.000-0700",42
"2018-08-22T21:10:00.000-0700",43
"2018-08-22T21:15:00.000-0700","46.2"
"2018-08-22T21:20:00.000-0700",42
"2018-08-22T21:25:00.000-0700","8.399999999999999"
"2018-08-22T21:30:00.000-0700",21
"2018-08-22T21:35:00.000-0700","57.4"
"2018-08-22T21:40:00.000-0700","12.3"
"2018-08-22T21:45:00.000-0700",41
"2018-08-22T21:50:00.000-0700","20.5"
"2018-08-22T21:55:00.000-0700","73.8"
"2018-08-22T22:00:00.000-0700","35.1"
"2018-08-22T22:05:00.000-0700","7.600000000000001"
"2018-08-22T22:10:00.000-0700","64.6"
"2018-08-22T22:15:00.000-0700",36
"2018-08-22T22:20:00.000-0700","37.4"
"2018-08-22T22:25:00.000-0700",29
"2018-08-22T22:30:00.000-0700",27
"2018-08-22T22:35:00.000-0700",27
"2018-08-22T22:40:00.000-0700",26
"2018-08-22T22:45:00.000-0700",28
"2018-08-22T22:50:00.000-0700",25
"2018-08-22T22:55:00.000-0700",22
"2018-08-22T23:00:00.000-0700",22
"2018-08-22T23:05:00.000-0700",20
"2018-08-22T23:10:00.000-0700",18
"2018-08-22T23:15:00.000-0700",17
"2018-08-22T23:20:00.000-0700",16
"2018-08-22T23:25:00.000-0700",16
"2018-08-22T23:30:00.000-0700",14
"2018-08-22T23:35:00.000-0700",13
"2018-08-22T23:40:00.000-0700",12
"2018-08-22T23:45:00.000-0700",13
"2018-08-22T23:50:00.000-0700",13
"2018-08-22T23:55:00.000-0700",12
"2018-08-23T00:00:00.000-0700",12
"2018-08-23T00:05:00.000-0700",12
"2018-08-23T00:10:00.000-0700",12
"2018-08-23T00:15:00.000-0700",12
"2018-08-23T00:20:00.000-0700",13
"2018-08-23T00:25:00.000-0700",13
"2018-08-23T00:30:00.000-0700",11
"2018-08-23T00:35:00.000-0700",11
"2018-08-23T00:40:00.000-0700",12
"2018-08-23T00:45:00.000-0700",12
"2018-08-23T00:50:00.000-0700",12
"2018-08-23T00:55:00.000-0700",10
"2018-08-23T01:00:00.000-0700",11
"2018-08-23T01:05:00.000-0700",11
"2018-08-23T01:10:00.000-0700",12
"2018-08-23T01:15:00.000-0700",13
"2018-08-23T01:20:00.000-0700",12
"2018-08-23T01:25:00.000-0700",11
"2018-08-23T01:30:00.000-0700",10
"2018-08-23T01:35:00.000-0700",9
"2018-08-23T01:40:00.000-0700",9
"2018-08-23T01:45:00.000-0700",9
"2018-08-23T01:50:00.000-0700",10
"2018-08-23T01:55:00.000-0700",10
"2018-08-23T02:00:00.000-0700",10
"2018-08-23T02:05:00.000-0700",10
"2018-08-23T02:10:00.000-0700",11
"2018-08-23T02:15:00.000-0700",12
"2018-08-23T02:20:00.000-0700",13
"2018-08-23T02:25:00.000-0700",12
"2018-08-23T02:30:00.000-0700",13
"2018-08-23T02:35:00.000-0700",13
"2018-08-23T02:40:00.000-0700",13
"2018-08-23T02:45:00.000-0700",14
"2018-08-23T02:50:00.000-0700",14
"2018-08-23T02:55:00.000-0700",14
"2018-08-23T03:00:00.000-0700",14
"2018-08-23T03:05:00.000-0700",14
"2018-08-23T03:10:00.000-0700",15
"2018-08-23T03:15:00.000-0700",16
"2018-08-23T03:20:00.000-0700",17
"2018-08-23T03:25:00.000-0700",17
"2018-08-23T03:30:00.000-0700",18
"2018-08-23T03:35:00.000-0700",17
"2018-08-23T03:40:00.000-0700",17
"2018-08-23T03:45:00.000-0700",17
"2018-08-23T03:50:00.000-0700",17
"2018-08-23T03:55:00.000-0700",17
"2018-08-23T04:00:00.000-0700",16
"2018-08-23T04:05:00.000-0700",16
"2018-08-23T04:10:00.000-0700",16
"2018-08-23T04:15:00.000-0700",16
"2018-08-23T04:20:00.000-0700","25.6"
"2018-08-23T04:25:00.000-0700","25.6"
"2018-08-23T04:30:00.000-0700",6
"2018-08-23T04:35:00.000-0700",24
"2018-08-23T04:40:00.000-0700",15
"2018-08-23T04:45:00.000-0700","27.2"
"2018-08-23T04:50:00.000-0700",17
"2018-08-23T04:55:00.000-0700",17
"2018-08-23T05:00:00.000-0700","27.2"
"2018-08-23T05:05:00.000-0700",18
"2018-08-23T05:10:00.000-0700",18
"2018-08-23T05:15:00.000-0700",18
"2018-08-23T05:20:00.000-0700",19
"2018-08-23T05:25:00.000-0700","10.8"
"2018-08-23T05:30:00.000-0700",34
"2018-08-23T05:35:00.000-0700","14.7"
"2018-08-23T05:40:00.000-0700","4.399999999999999"
"2018-08-23T05:45:00.000-0700","9.6"
"2018-08-23T05:50:00.000-0700",25
"2018-08-23T05:55:00.000-0700",27
"2018-08-23T06:00:00.000-0700",29
"2018-08-23T06:05:00.000-0700",30
"2018-08-23T06:10:00.000-0700","49.6"
"2018-08-23T06:15:00.000-0700",33
"2018-08-23T06:20:00.000-0700","52.8"
"2018-08-23T06:25:00.000-0700","23.8"
"2018-08-23T06:30:00.000-0700",36
"2018-08-23T06:35:00.000-0700","52.5"
"2018-08-23T06:40:00.000-0700",36
"2018-08-23T06:45:00.000-0700",38
"2018-08-23T06:50:00.000-0700",37
"2018-08-23T06:55:00.000-0700",37
"2018-08-23T07:00:00.000-0700",41
"2018-08-23T07:05:00.000-0700",45
"2018-08-23T07:10:00.000-0700",46
"2018-08-23T07:15:00.000-0700",47
"2018-08-23T07:20:00.000-0700",50
"2018-08-23T07:25:00.000-0700",50
"2018-08-23T07:30:00.000-0700",50
"2018-08-23T07:35:00.000-0700",51
"2018-08-23T07:40:00.000-0700",52
"2018-08-23T07:45:00.000-0700",54
"2018-08-23T07:50:00.000-0700",54
"2018-08-23T07:55:00.000-0700",55
"2018-08-23T08:00:00.000-0700",55
"2018-08-23T08:05:00.000-0700",56
"2018-08-23T08:10:00.000-0700",57
"2018-08-23T08:15:00.000-0700",57
"2018-08-23T08:20:00.000-0700",57
"2018-08-23T08:25:00.000-0700",55
"2018-08-23T08:30:00.000-0700",54
"2018-08-23T08:35:00.000-0700",58
"2018-08-23T08:40:00.000-0700",58
"2018-08-23T08:45:00.000-0700",56
"2018-08-23T08:50:00.000-0700",53
"2018-08-23T08:55:00.000-0700",53
"2018-08-23T09:00:00.000-0700",55
"2018-08-23T09:05:00.000-0700",55
"2018-08-23T09:10:00.000-0700",57
"2018-08-23T09:15:00.000-0700","23.6"
"2018-08-23T09:20:00.000-0700","106.2"
"2018-08-23T09:25:00.000-0700","86.8"
"2018-08-23T09:30:00.000-0700","45.5"
"2018-08-23T09:35:00.000-0700","61.2"
"2018-08-23T09:40:00.000-0700","79.2"
"2018-08-23T09:45:00.000-0700",79
"2018-08-23T09:50:00.000-0700",85
"2018-08-23T09:55:00.000-0700",90
"2018-08-23T10:00:00.000-0700",93
"2018-08-23T10:05:00.000-0700",95
"2018-08-23T10:10:00.000-0700",107
"2018-08-23T10:15:00.000-0700",108
"2018-08-23T10:20:00.000-0700",107
"2018-08-23T10:25:00.000-0700",113
"2018-08-23T10:30:00.000-0700",112
"2018-08-23T10:35:00.000-0700",114
"2018-08-23T10:40:00.000-0700","72.6"
"2018-08-23T10:45:00.000-0700","85.4"
"2018-08-23T10:50:00.000-0700",123
"2018-08-23T10:55:00.000-0700","226.8"
"2018-08-23T11:00:00.000-0700","157.2"
"2018-08-23T11:05:00.000-0700","145.2"
"2018-08-23T11:10:00.000-0700","157.2"
"2018-08-23T11:15:00.000-0700",126
"2018-08-23T11:20:00.000-0700",127
"2018-08-23T11:25:00.000-0700",126
"2018-08-23T11:30:00.000-0700",118
"2018-08-23T11:35:00.000-0700",116
"2018-08-23T11:40:00.000-0700",118
"2018-08-23T11:45:00.000-0700",117
"2018-08-23T11:50:00.000-0700",124
"2018-08-23T11:55:00.000-0700",120
"2018-08-23T12:00:00.000-0700",119
"2018-08-23T12:05:00.000-0700",124
"2018-08-23T12:10:00.000-0700",225
"2018-08-23T12:15:00.000-0700",131
"2018-08-23T12:20:00.000-0700","227.8"
"2018-08-23T12:25:00.000-0700","165.1"
"2018-08-23T12:30:00.000-0700","25.200000000000003"
"2018-08-23T12:35:00.000-0700","226.8"
"2018-08-23T12:40:00.000-0700","37.8"
"2018-08-23T12:45:00.000-0700",118
"2018-08-23T12:50:00.000-0700",116
"2018-08-23T12:55:00.000-0700",114
"2018-08-23T13:00:00.000-0700",118
"2018-08-23T13:05:00.000-0700",118
"2018-08-23T13:10:00.000-0700",113
"2018-08-23T13:15:00.000-0700",112
"2018-08-23T13:20:00.000-0700",118
"2018-08-23T13:25:00.000-0700",114
"2018-08-23T13:30:00.000-0700","203.4"
"2018-08-23T13:35:00.000-0700","123.2"
"2018-08-23T13:40:00.000-0700","67.8"
"2018-08-23T13:45:00.000-0700","188.8"
"2018-08-23T13:50:00.000-0700","127.6"
"2018-08-23T13:55:00.000-0700","69.6"
"2018-08-23T14:00:00.000-0700",56
"2018-08-23T14:05:00.000-0700","144.3"
"2018-08-23T14:10:00.000-0700",113
"2018-08-23T14:15:00.000-0700",119
"2018-08-23T14:20:00.000-0700",118
"2018-08-23T14:25:00.000-0700",120
"2018-08-23T14:30:00.000-0700",125
"2018-08-23T14:35:00.000-0700",133
"2018-08-23T14:40:00.000-0700",135
"2018-08-23T14:45:00.000-0700",132
"2018-08-23T14:50:00.000-0700",234
"2018-08-23T14:55:00.000-0700","39.900000000000006"
"2018-08-23T15:00:00.000-0700",135
"2018-08-23T15:05:00.000-0700",75
"2018-08-23T15:10:00.000-0700",221
"2018-08-23T15:15:00.000-0700",129
"2018-08-23T15:20:00.000-0700","209.6"
"2018-08-23T15:25:00.000-0700","237.6"
"2018-08-23T15:30:00.000-0700","158.4"
"2018-08-23T15:35:00.000-0700",132
"2018-08-23T15:40:00.000-0700",128
"2018-08-23T15:45:00.000-0700",137
"2018-08-23T15:50:00.000-0700",136
"2018-08-23T15:55:00.000-0700",135
"2018-08-23T16:00:00.000-0700",133
"2018-08-23T16:05:00.000-0700",135
"2018-08-23T16:10:00.000-0700",129
"2018-08-23T16:15:00.000-0700",126
"2018-08-23T16:20:00.000-0700",117
"2018-08-23T16:25:00.000-0700",119
"2018-08-23T16:30:00.000-0700",121
"2018-08-23T16:35:00.000-0700",120
"2018-08-23T16:40:00.000-0700",126
"2018-08-23T16:45:00.000-0700",126
"2018-08-23T16:50:00.000-0700",132
"2018-08-23T16:55:00.000-0700",125
"2018-08-23T17:00:00.000-0700",124
"2018-08-23T17:05:00.000-0700",124
"2018-08-23T17:10:00.000-0700",120
"2018-08-23T17:15:00.000-0700",123
"2018-08-23T17:20:00.000-0700",119
"2018-08-23T17:25:00.000-0700",126
"2018-08-23T17:30:00.000-0700",116
"2018-08-23T17:35:00.000-0700",114
"2018-08-23T17:40:00.000-0700",118
"2018-08-23T17:45:00.000-0700",115
"2018-08-23T17:50:00.000-0700",116
"2018-08-23T17:55:00.000-0700","193.8"
"2018-08-23T18:00:00.000-0700","34.2"
"2018-08-23T18:05:00.000-0700","56.5"
"2018-08-23T18:10:00.000-0700",109
"2018-08-23T18:15:00.000-0700","21.400000000000006"
"2018-08-23T18:20:00.000-0700","21.599999999999994"
"2018-08-23T18:25:00.000-0700","124.8"
"2018-08-23T18:30:00.000-0700",102
"2018-08-23T18:35:00.000-0700","124.8"
"2018-08-23T18:40:00.000-0700",96
"2018-08-23T18:45:00.000-0700",96
"2018-08-23T18:50:00.000-0700",92
"2018-08-23T18:55:00.000-0700",87
"2018-08-23T19:00:00.000-0700",79
"2018-08-23T19:05:00.000-0700",80
"2018-08-23T19:10:00.000-0700",69
"2018-08-23T19:15:00.000-0700",71
"2018-08-23T19:20:00.000-0700",67
"2018-08-23T19:25:00.000-0700",62
"2018-08-23T19:30:00.000-0700",59
"2018-08-23T19:35:00.000-0700",55
"2018-08-23T19:40:00.000-0700",57
"2018-08-23T19:45:00.000-0700",58
"2018-08-23T19:50:00.000-0700",58
"2018-08-23T19:55:00.000-0700",56
"2018-08-23T20:00:00.000-0700",57
"2018-08-23T20:05:00.000-0700",55
"2018-08-23T20:10:00.000-0700",52
"2018-08-23T20:15:00.000-0700",50
"2018-08-23T20:20:00.000-0700",50
"2018-08-23T20:25:00.000-0700",47
"2018-08-23T20:30:00.000-0700",46
"2018-08-23T20:35:00.000-0700",43
"2018-08-23T20:40:00.000-0700",43
"2018-08-23T20:45:00.000-0700",44
"2018-08-23T20:50:00.000-0700",44
"2018-08-23T20:55:00.000-0700",45
"2018-08-23T21:00:00.000-0700",42
"2018-08-23T21:05:00.000-0700",45
"2018-08-23T21:10:00.000-0700",43
"2018-08-23T21:15:00.000-0700",43
"2018-08-23T21:20:00.000-0700",45
"2018-08-23T21:25:00.000-0700",43
"2018-08-23T21:30:00.000-0700",40
"2018-08-23T21:35:00.000-0700",40
"2018-08-23T21:40:00.000-0700",40
"2018-08-23T21:45:00.000-0700",39
"2018-08-23T21:50:00.000-0700",40
"2018-08-23T21:55:00.000-0700",40
"2018-08-23T22:00:00.000-0700",42
"2018-08-23T22:05:00.000-0700",41
"2018-08-23T22:10:00.000-0700",41
"2018-08-23T22:15:00.000-0700",38
"2018-08-23T22:20:00.000-0700",38
"2018-08-23T22:25:00.000-0700",36
"2018-08-23T22:30:00.000-0700",33
"2018-08-23T22:35:00.000-0700","44.8"
"2018-08-23T22:40:00.000-0700","49.6"
"2018-08-23T22:45:00.000-0700",45
"2018-08-23T22:50:00.000-0700","19.6"
"2018-08-23T22:55:00.000-0700",28
"2018-08-23T23:00:00.000-0700","36.4"
"2018-08-23T23:05:00.000-0700",22
"2018-08-23T23:10:00.000-0700","28.6"
"2018-08-23T23:15:00.000-0700","4.399999999999999"
"2018-08-23T23:20:00.000-0700",23
"2018-08-23T23:25:00.000-0700",21
"2018-08-23T23:30:00.000-0700",18
"2018-08-23T23:35:00.000-0700",17
"2018-08-23T23:40:00.000-0700",15
"2018-08-23T23:45:00.000-0700",14
"2018-08-23T23:50:00.000-0700",14
"2018-08-23T23:55:00.000-0700",15
"2018-08-24T00:00:00.000-0700",17
"2018-08-24T00:05:00.000-0700",17
"2018-08-24T00:10:00.000-0700",16
"2018-08-24T00:15:00.000-0700",16
"2018-08-24T00:20:00.000-0700",16
"2018-08-24T00:25:00.000-0700",16
"2018-08-24T00:30:00.000-0700",16
"2018-08-24T00:35:00.000-0700",15
"2018-08-24T00:40:00.000-0700",16
"2018-08-24T00:45:00.000-0700",16
"2018-08-24T00:50:00.000-0700",17
"2018-08-24T00:55:00.000-0700",16
"2018-08-24T01:00:00.000-0700",16
"2018-08-24T01:05:00.000-0700",16
"2018-08-24T01:10:00.000-0700",15
"2018-08-24T01:15:00.000-0700",15
"2018-08-24T01:20:00.000-0700",15
"2018-08-24T01:25:00.000-0700",15
"2018-08-24T01:30:00.000-0700","22.4"
"2018-08-24T01:35:00.000-0700","22.1"
"2018-08-24T01:40:00.000-0700","23.8"
"2018-08-24T01:45:00.000-0700","17.6"
"2018-08-24T01:50:00.000-0700","19.2"
"2018-08-24T01:55:00.000-0700","22.4"
"2018-08-24T02:00:00.000-0700","5.1"
"2018-08-24T02:05:00.000-0700","13.6"
"2018-08-24T02:10:00.000-0700","19.2"
"2018-08-24T02:15:00.000-0700",17
"2018-08-24T02:20:00.000-0700",18
"2018-08-24T02:25:00.000-0700",16
"2018-08-24T02:30:00.000-0700",16
"2018-08-24T02:35:00.000-0700",16
"2018-08-24T02:40:00.000-0700",15
"2018-08-24T02:45:00.000-0700",14
"2018-08-24T02:50:00.000-0700",15
"2018-08-24T02:55:00.000-0700",15
"2018-08-24T03:00:00.000-0700",16
"2018-08-24T03:05:00.000-0700",15
"2018-08-24T03:10:00.000-0700",16
"2018-08-24T03:15:00.000-0700",16
"2018-08-24T03:20:00.000-0700",16
"2018-08-24T03:25:00.000-0700",16
"2018-08-24T03:30:00.000-0700",16
"2018-08-24T03:35:00.000-0700",17
"2018-08-24T03:40:00.000-0700",17
"2018-08-24T03:45:00.000-0700",16
"2018-08-24T03:50:00.000-0700",16
"2018-08-24T03:55:00.000-0700",18
"2018-08-24T04:00:00.000-0700",18
"2018-08-24T04:05:00.000-0700",16
"2018-08-24T04:10:00.000-0700",17
"2018-08-24T04:15:00.000-0700",17
"2018-08-24T04:20:00.000-0700",16
"2018-08-24T04:25:00.000-0700",16
"2018-08-24T04:30:00.000-0700",18
"2018-08-24T04:35:00.000-0700",16
"2018-08-24T04:40:00.000-0700",16
"2018-08-24T04:45:00.000-0700",16
"2018-08-24T04:50:00.000-0700",17
"2018-08-24T04:55:00.000-0700",16
"2018-08-24T05:00:00.000-0700",16
"2018-08-24T05:05:00.000-0700",18
"2018-08-24T05:10:00.000-0700",21
"2018-08-24T05:15:00.000-0700",22
"2018-08-24T05:20:00.000-0700",23
"2018-08-24T05:25:00.000-0700",25
"2018-08-24T05:30:00.000-0700",27
"2018-08-24T05:35:00.000-0700",28
"2018-08-24T05:40:00.000-0700",28
"2018-08-24T05:45:00.000-0700",28
"2018-08-24T05:50:00.000-0700",32
"2018-08-24T05:55:00.000-0700",32
"2018-08-24T06:00:00.000-0700",32
"2018-08-24T06:05:00.000-0700",35
"2018-08-24T06:10:00.000-0700",36
"2018-08-24T06:15:00.000-0700",38
"2018-08-24T06:20:00.000-0700",38
"2018-08-24T06:25:00.000-0700",40
"2018-08-24T06:30:00.000-0700",40
"2018-08-24T06:35:00.000-0700",39
"2018-08-24T06:40:00.000-0700",40
"2018-08-24T06:45:00.000-0700",40
"2018-08-24T06:50:00.000-0700",38
"2018-08-24T06:55:00.000-0700",35
"2018-08-24T07:00:00.000-0700","19.5"
"2018-08-24T07:05:00.000-0700","7.399999999999999"
"2018-08-24T07:10:00.000-0700","46.8"
"2018-08-24T07:15:00.000-0700","62.9"
"2018-08-24T07:20:00.000-0700","45.5"
"2018-08-24T07:25:00.000-0700","58.5"
"2018-08-24T07:30:00.000-0700","19.5"
"2018-08-24T07:35:00.000-0700","29.6"
"2018-08-24T07:40:00.000-0700",38
"2018-08-24T07:45:00.000-0700",40
"2018-08-24T07:50:00.000-0700",41
"2018-08-24T07:55:00.000-0700",41
"2018-08-24T08:00:00.000-0700",44
"2018-08-24T08:05:00.000-0700","18.8"
"2018-08-24T08:10:00.000-0700",46
"2018-08-24T08:15:00.000-0700","62.4"
"2018-08-24T08:20:00.000-0700","36.4"
"2018-08-24T08:25:00.000-0700","36.4"
"2018-08-24T08:30:00.000-0700",51
"2018-08-24T08:35:00.000-0700",51
"2018-08-24T08:40:00.000-0700",35
"2018-08-24T08:45:00.000-0700",46
"2018-08-24T08:50:00.000-0700",49
"2018-08-24T08:55:00.000-0700",51
"2018-08-24T09:00:00.000-0700",54
"2018-08-24T09:05:00.000-0700",57
"2018-08-24T09:10:00.000-0700",54
"2018-08-24T09:15:00.000-0700",60
"2018-08-24T09:20:00.000-0700",64
"2018-08-24T09:25:00.000-0700",67
"2018-08-24T09:30:00.000-0700",66
"2018-08-24T09:35:00.000-0700",64
"2018-08-24T09:40:00.000-0700",68
"2018-08-24T09:45:00.000-0700",65
"2018-08-24T09:50:00.000-0700",66
"2018-08-24T09:55:00.000-0700",71
"2018-08-24T10:00:00.000-0700",79
"2018-08-24T10:05:00.000-0700",77
"2018-08-24T10:10:00.000-0700",84
"2018-08-24T10:15:00.000-0700",85
"2018-08-24T10:20:00.000-0700",88
"2018-08-24T10:25:00.000-0700",95
"2018-08-24T10:30:00.000-0700",102
"2018-08-24T10:35:00.000-0700",108
"2018-08-24T10:40:00.000-0700",107
"2018-08-24T10:45:00.000-0700",109
"2018-08-24T10:50:00.000-0700",108
"2018-08-24T10:55:00.000-0700",110
"2018-08-24T11:00:00.000-0700",105
"2018-08-24T11:05:00.000-0700",103
"2018-08-24T11:10:00.000-0700",106
"2018-08-24T11:15:00.000-0700",120
"2018-08-24T11:20:00.000-0700",121
"2018-08-24T11:25:00.000-0700",121
"2018-08-24T11:30:00.000-0700",120
"2018-08-24T11:35:00.000-0700",117
"2018-08-24T11:40:00.000-0700",115
"2018-08-24T11:45:00.000-0700",112
"2018-08-24T11:50:00.000-0700",115
"2018-08-24T11:55:00.000-0700",115
"2018-08-24T12:00:00.000-0700",122
"2018-08-24T12:05:00.000-0700",127
"2018-08-24T12:10:00.000-0700",124
"2018-08-24T12:15:00.000-0700",121
"2018-08-24T12:20:00.000-0700",116
"2018-08-24T12:25:00.000-0700",114
"2018-08-24T12:30:00.000-0700",111
"2018-08-24T12:35:00.000-0700",120
"2018-08-24T12:40:00.000-0700",124
"2018-08-24T12:45:00.000-0700",129
"2018-08-24T12:50:00.000-0700",131
"2018-08-24T12:55:00.000-0700",127
"2018-08-24T13:00:00.000-0700",116
"2018-08-24T13:05:00.000-0700",120
"2018-08-24T13:10:00.000-0700",123
"2018-08-24T13:15:00.000-0700",127
"2018-08-24T13:20:00.000-0700",135
"2018-08-24T13:25:00.000-0700",132
"2018-08-24T13:30:00.000-0700",130
"2018-08-24T13:35:00.000-0700",131
"2018-08-24T13:40:00.000-0700",129
"2018-08-24T13:45:00.000-0700",121
"2018-08-24T13:50:00.000-0700",120
"2018-08-24T13:55:00.000-0700",119
"2018-08-24T14:00:00.000-0700",117
"2018-08-24T14:05:00.000-0700",120
"2018-08-24T14:10:00.000-0700",124
"2018-08-24T14:15:00.000-0700",50
"2018-08-24T14:20:00.000-0700","22.799999999999997"
"2018-08-24T14:25:00.000-0700",174
"2018-08-24T14:30:00.000-0700",55
"2018-08-24T14:35:00.000-0700","159.9"
"2018-08-24T14:40:00.000-0700",132
"2018-08-24T14:45:00.000-0700","142.8"
"2018-08-24T14:50:00.000-0700","139.2"
"2018-08-24T14:55:00.000-0700","146.4"
"2018-08-24T15:00:00.000-0700",119
"2018-08-24T15:05:00.000-0700",118
"2018-08-24T15:10:00.000-0700",120
"2018-08-24T15:15:00.000-0700",121
"2018-08-24T15:20:00.000-0700",120
"2018-08-24T15:25:00.000-0700",121
"2018-08-24T15:30:00.000-0700",125
"2018-08-24T15:35:00.000-0700",123
"2018-08-24T15:40:00.000-0700",134
"2018-08-24T15:45:00.000-0700",139
"2018-08-24T15:50:00.000-0700",136
"2018-08-24T15:55:00.000-0700",133
"2018-08-24T16:00:00.000-0700",135
"2018-08-24T16:05:00.000-0700",141
"2018-08-24T16:10:00.000-0700",133
"2018-08-24T16:15:00.000-0700",136
"2018-08-24T16:20:00.000-0700",123
"2018-08-24T16:25:00.000-0700",123
"2018-08-24T16:30:00.000-0700",127
"2018-08-24T16:35:00.000-0700",127
"2018-08-24T16:40:00.000-0700",113
"2018-08-24T16:45:00.000-0700",113
"2018-08-24T16:50:00.000-0700",112
"2018-08-24T16:55:00.000-0700",114
"2018-08-24T17:00:00.000-0700",113
"2018-08-24T17:05:00.000-0700",113
"2018-08-24T17:10:00.000-0700",111
"2018-08-24T17:15:00.000-0700",107
"2018-08-24T17:20:00.000-0700",105
"2018-08-24T17:25:00.000-0700",103
"2018-08-24T17:30:00.000-0700",103
"2018-08-24T17:35:00.000-0700",104
"2018-08-24T17:40:00.000-0700",103
"2018-08-24T17:45:00.000-0700",99
"2018-08-24T17:50:00.000-0700",105
"2018-08-24T17:55:00.000-0700",113
"2018-08-24T18:00:00.000-0700",112
"2018-08-24T18:05:00.000-0700",109
"2018-08-24T18:10:00.000-0700",110
"2018-08-24T18:15:00.000-0700",105
"2018-08-24T18:20:00.000-0700",109
"2018-08-24T18:25:00.000-0700",111
"2018-08-24T18:30:00.000-0700",113
"2018-08-24T18:35:00.000-0700",108
"2018-08-24T18:40:00.000-0700",107
"2018-08-24T18:45:00.000-0700",105
"2018-08-24T18:50:00.000-0700",102
"2018-08-24T18:55:00.000-0700",100
"2018-08-24T19:00:00.000-0700",100
"2018-08-24T19:05:00.000-0700",102
"2018-08-24T19:10:00.000-0700",90
"2018-08-24T19:15:00.000-0700",85
"2018-08-24T19:20:00.000-0700",81
"2018-08-24T19:25:00.000-0700",80
"2018-08-24T19:30:00.000-0700",80
"2018-08-24T19:35:00.000-0700",72
"2018-08-24T19:40:00.000-0700",65
"2018-08-24T19:45:00.000-0700",62
"2018-08-24T19:50:00.000-0700",63
"2018-08-24T19:55:00.000-0700",62
"2018-08-24T20:00:00.000-0700",62
"2018-08-24T20:05:00.000-0700",59
"2018-08-24T20:10:00.000-0700",57
"2018-08-24T20:15:00.000-0700",55
"2018-08-24T20:20:00.000-0700",53
"2018-08-24T20:25:00.000-0700",48
"2018-08-24T20:30:00.000-0700",46
"2018-08-24T20:35:00.000-0700",45
"2018-08-24T20:40:00.000-0700",45
"2018-08-24T20:45:00.000-0700",45
"2018-08-24T20:50:00.000-0700",41
"2018-08-24T20:55:00.000-0700",43
"2018-08-24T21:00:00.000-0700",43
"2018-08-24T21:05:00.000-0700",44
"2018-08-24T21:10:00.000-0700",42
